Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.SC1AARFA,2020.12,6499,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2021.01,5703,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2021.02,5073,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2021.03,4802,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2021.04,4948,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2021.05,4763,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2021.06,4776,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2021.07,4813,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2021.08,4645,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2021.09,4661,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2021.10,4978,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2021.11,5424,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2021.12,6573,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2022.01,6181,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2022.02,5558,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2022.03,5236,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2022.04,5412,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2022.05,5366,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2022.06,5312,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2022.07,5459,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2022.08,5444,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2022.09,5508,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2022.10,5735,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2022.11,6245,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2022.12,7080,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2023.01,6413,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2023.02,5847,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2023.03,5547,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2023.04,5754,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2023.05,5482,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2023.06,5494,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2023.07,5548,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2023.08,5279,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2023.09,5371,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2023.10,5500,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2023.11,5880,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARFA,2023.12,6480,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Hawke's Bay,Actual,
MEIM.SC1AARGA,2019.05,2955,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2019.06,2912,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2019.07,2923,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2019.08,2922,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2019.09,2958,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2019.10,3090,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2019.11,3340,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2019.12,3569,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2020.01,3345,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2020.02,3271,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2020.03,3030,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2020.04,2795,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2020.05,2797,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2020.06,2749,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2020.07,2807,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2020.08,2808,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2020.09,2815,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2020.10,2927,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2020.11,3208,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2020.12,3625,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2021.01,3390,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2021.02,3286,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2021.03,3104,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2021.04,3155,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2021.05,3194,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2021.06,3197,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2021.07,3261,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2021.08,3269,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2021.09,3285,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2021.10,3417,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2021.11,3778,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2021.12,4063,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2022.01,3892,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2022.02,3758,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2022.03,3494,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2022.04,3584,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2022.05,3581,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2022.06,3590,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2022.07,3682,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2022.08,3675,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2022.09,3720,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2022.10,3834,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2022.11,4203,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2022.12,4458,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2023.01,4229,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2023.02,4112,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2023.03,3892,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2023.04,3948,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2023.05,3646,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2023.06,3628,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2023.07,3801,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2023.08,3702,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2023.09,3760,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2023.10,3807,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2023.11,4036,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARGA,2023.12,4199,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Taranaki,Actual,
MEIM.SC1AARHA,2019.05,5983,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2019.06,5885,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2019.07,6019,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2019.08,5846,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2019.09,5942,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2019.10,6146,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2019.11,6576,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2019.12,7309,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2020.01,6749,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2020.02,6627,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2020.03,6177,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2020.04,5871,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2020.05,5941,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2020.06,5814,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2020.07,5886,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2020.08,5818,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2020.09,5917,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2020.10,6277,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2020.11,6598,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2020.12,7357,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2021.01,6753,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2021.02,6522,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2021.03,6360,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2021.04,6392,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2021.05,6428,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2021.06,6473,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2021.07,6685,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2021.08,6615,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2021.09,6602,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2021.10,6973,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2021.11,7432,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2021.12,8080,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2022.01,7604,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2022.02,7376,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2022.03,7035,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2022.04,7180,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2022.05,7200,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2022.06,7269,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2022.07,7421,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2022.08,7482,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2022.09,7563,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2022.10,7933,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2022.11,8265,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2022.12,8742,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2023.01,8143,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2023.02,7937,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2023.03,7653,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2023.04,7692,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2023.05,7500,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2023.06,7458,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2023.07,7583,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2023.08,7320,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2023.09,7372,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2023.10,7641,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
MEIM.SC1AARHA,2023.11,7866,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,15-19,Manawatu-Whanganui,Actual,
